%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPdssF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
A	4	0x0400000000004001	1647980309.085441	1647980327.939529	18.854088	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	67	192.168.2.7	07	"Private network"	68	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_8	-_DWnetTech,CN	67	bootps	8	0	2400	0	300	300	300	0	0	3.204025	2.356761	1.147932	0.4243112	127.2934	1	1	0x0001	1	1	255	255	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	53	1	1
A	5	0x0000000000000044	1647980328.797406	1647980329.002050	0.204644	1	2	eth:arp	e4:26:86:f2:ef:b7	ff:ff:ff:ff:ff:ff	0x0806		-	-	"-"	0	-	-	"-"	0	0	0x00	1	e4:26:86:f2:ef:b7_ff:ff:ff:ff:ff:ff_6	DWnetTech,CN_Broadcast	0	unknown	6	0	258	0	28	46	43	6.123724	0	0.051936	0.03410733	0.01942636	29.31921	1260.726	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	6	0x0000000000000044	1647980329.002124	1647980329.002124	0.000000	1	2	eth:arp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0806		-	-	"-"	0	-	-	"-"	0	0	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	0	unknown	1	0	28	0	28	28	28	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0
A	7	0x0400000000004000	1647980329.005408	1647980329.005408	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	58388	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.002042	0.002042	0.002042	0.002042	0	0.002042	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	52	52	13
B	7	0x0400000000004001	1647980329.007450	1647980329.007450	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	58388	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.002042	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	51	51	51
A	8	0x0400000000004000	1647980329.084985	1647980329.084985	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	49362	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000699	0.000699	0.000699	0.000699	0	0.000699	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	50	50	12.5
B	8	0x0400000000004001	1647980329.085684	1647980329.085684	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	49362	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000699	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	49	49	49
A	9	0x0400000000004000	1647980329.109415	1647980329.109415	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	58567	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	38	142	38	38	38	0	0	0	0	0	0	0	0	-0.5777778	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.027849	0.027849	0.027849	0.027849	0	0.027849	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	48	48	12
B	9	0x0400000000004001	1647980329.137264	1647980329.137264	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	58567	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	142	38	142	142	142	0	0	0	0	0	0	0	0	0.5777778	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.027849	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	47	47	47
A	10	0x0400000000004000	1647980329.140418	1647980329.140418	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	52603	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	38	140	38	38	38	0	0	0	0	0	0	0	0	-0.5730337	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.027584	0.027584	0.027584	0.027584	0	0.027584	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	46	46	11.5
B	10	0x0400000000004001	1647980329.168002	1647980329.168002	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	52603	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	140	38	140	140	140	0	0	0	0	0	0	0	0	0.5730337	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.027584	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	45	45	45
A	11	0x0400000000004000	1647980329.170843	1647980329.170843	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	52456	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	17	92	17	17	17	0	0	0	0	0	0	0	0	-0.6880734	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.002797	0.002797	0.002797	0.002797	0	0.002797	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	44	44	11
B	11	0x0400000000004001	1647980329.173640	1647980329.173640	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	52456	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	92	17	92	92	92	0	0	0	0	0	0	0	0	0.6880734	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.002797	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	43	43	43
A	16	0x0400000000004000	1647980331.015648	1647980331.015648	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	52092	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	38	142	38	38	38	0	0	0	0	0	0	0	0	-0.5777778	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001924	0.001924	0.001924	0.001924	0	0.001924	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	42	42	10.5
B	16	0x0400000000004001	1647980331.017572	1647980331.017572	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	52092	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	142	38	142	142	142	0	0	0	0	0	0	0	0	0.5777778	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001924	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	41	41	41
A	17	0x0400000000004000	1647980331.037049	1647980331.037049	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	42185	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	38	140	38	38	38	0	0	0	0	0	0	0	0	-0.5730337	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001805	0.001805	0.001805	0.001805	0	0.001805	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	40	40	10
B	17	0x0400000000004001	1647980331.038854	1647980331.038854	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	42185	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	140	38	140	140	140	0	0	0	0	0	0	0	0	0.5730337	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001805	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	39	39	39
A	18	0x0400000000004000	1647980331.041876	1647980331.041876	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	37485	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	17	92	17	17	17	0	0	0	0	0	0	0	0	-0.6880734	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001027	0.001027	0.001027	0.001027	0	0.001027	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	38	38	9.5
B	18	0x0400000000004001	1647980331.042903	1647980331.042903	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	37485	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	92	17	92	92	92	0	0	0	0	0	0	0	0	0.6880734	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001027	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	37	37	37
A	19	0x0400000000004000	1647980332.069953	1647980332.069953	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	60281	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.00073	0.00073	0.00073	0.00073	0	0.00073	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	36	36	9
B	19	0x0400000000004001	1647980332.070683	1647980332.070683	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	60281	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.00073	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	35	35	35
A	21	0x0400000000004000	1647980332.773696	1647980332.773696	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	52945	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	38	142	38	38	38	0	0	0	0	0	0	0	0	-0.5777778	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001697	0.001697	0.001697	0.001697	0	0.001697	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	34	34	8.5
B	21	0x0400000000004001	1647980332.775393	1647980332.775393	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	52945	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	142	38	142	142	142	0	0	0	0	0	0	0	0	0.5777778	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001697	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	33	33	33
A	22	0x0400000000004000	1647980332.781701	1647980332.781701	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	44775	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	38	140	38	38	38	0	0	0	0	0	0	0	0	-0.5730337	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001742	0.001742	0.001742	0.001742	0	0.001742	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	32	32	8
B	22	0x0400000000004001	1647980332.783443	1647980332.783443	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	44775	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	140	38	140	140	140	0	0	0	0	0	0	0	0	0.5730337	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.001742	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	31	31	31
A	23	0x0400000000004000	1647980332.787635	1647980332.787635	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	51103	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	17	92	17	17	17	0	0	0	0	0	0	0	0	-0.6880734	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.000855	0.000855	0.000855	0.000855	0	0.000855	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	30	30	7.5
B	23	0x0400000000004001	1647980332.788490	1647980332.788490	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	51103	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	92	17	92	92	92	0	0	0	0	0	0	0	0	0.6880734	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.000855	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	29	29	29
A	24	0x0400000000004000	1647980337.033399	1647980337.033399	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	52924	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.00101	0.00101	0.00101	0.00101	0	0.00101	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	28	28	7
B	24	0x0400000000004001	1647980337.034409	1647980337.034409	0.000000	1	3	eth:ipv4:udp	f6:0f:24:e1:12:64	e4:26:86:f2:ef:b7	0x0800		192.168.2.1	07	"Private network"	53	192.168.2.7	07	"Private network"	52924	17	0x00	1	f6:0f:24:e1:12:64_e4:26:86:f2:ef:b7_1	-_DWnetTech,CN	53	domain	1	1	111	31	111	111	111	0	0	0	0	0	0	0	0	0.5633803	0x0001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0	65535	0	0	0	0.00101	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	27	27	27
A	26	0x0400000000004000	1647980337.853160	1647980337.853160	0.000000	1	3	eth:ipv4:udp	e4:26:86:f2:ef:b7	f6:0f:24:e1:12:64	0x0800		192.168.2.7	07	"Private network"	46371	192.168.2.1	07	"Private network"	53	17	0x00	1	e4:26:86:f2:ef:b7_f6:0f:24:e1:12:64_1	DWnetTech,CN_-	53	domain	1	1	31	111	31	31	31	0	0	0	0	0	0	0	0	-0.5633803	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.001052	0.001052	0.001052	0.001052	0	0.001052	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	26	26	6.5
